folder_name,subject_code,subject_name,grade,class_code,class_room,semester,day_time,classification,credit
（共通）,G1821000,英会話Ａ,4年,再履１,Ｇ３５０４,前期,金Ⅱ,必修,1
（共通）,G1821000,英会話Ａ,2年・3年,再履２,Ｇ３５０４,前期,金Ⅱ,必修,1
（共通）,G1821000,英会話Ａ,4年,再履５,Ｇ３２０２,前期,水Ⅱ,必修,1
（共通）,G1821000,英会話Ａ,2年・3年,再履６,Ｇ３２０２,前期,水Ⅱ,必修,1
（共通）,G1821000,英会話Ａ,4年,再履７,Ｇ３５０４,後期,金Ⅱ,必修,1
（共通）,G1821000,英会話Ａ,2年・3年,再履８,Ｇ３５０４,後期,金Ⅱ,必修,1
（共通）,G1821000,英会話Ａ,4年,再履９,Ｇ３５０４,後期,金Ⅳ,必修,1
（共通）,G1821000,英会話Ａ,2年・3年,再履修A,Ｇ３５０４,後期,金Ⅳ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年,11,Ｇ３２０１,前期,金Ⅲ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年,12,Ｇ２５０５,前期,木Ⅰ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年,13,Ｇ２４０７,前期,木Ⅱ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年,14,Ｇ３３０３,前期,木Ⅳ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年,15,Ｇ２５０７,前期,水Ⅳ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年,16,Ｇ２４０９,前期,水Ⅰ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年,17,自－２０３,前期,水Ⅰ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年,18,Ｇ３３０２,前期,金Ⅲ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年,19,Ｇ３５０４,前期,木Ⅰ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年,1A,Ｇ３３０２,前期,火Ⅰ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年,1B,Ｇ３３０２,前期,月Ⅱ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年,1D,Ｇ３２０３,前期,火Ⅲ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,21,自－２０１,前期,水Ⅰ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,22,Ｇ２５０５,前期,木Ⅱ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,23,Ｇ３２０２,前期,金Ⅲ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,24,Ｇ３２０１,前期,火Ⅰ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,25,Ｇ３３０３,前期,火Ⅲ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,26,Ｇ３３０３,前期,金Ⅲ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,27,Ｇ３２０３,前期,水Ⅳ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,28,Ｇ２３１１,前期,木Ⅰ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,2A,Ｇ２４０７,前期,木Ⅰ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,2B,Ｇ２５０７,前期,木Ⅳ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,2C,Ｇ３２０２,前期,水Ⅰ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,2D,Ｇ２３０９（ＬＬ教室）,前期,月Ⅱ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,31,Ｇ３２０３,前期,火Ⅰ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,32,Ｇ３２０１,前期,木Ⅰ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,33,Ｇ２３１１,前期,木Ⅱ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,34,Ｇ３４０３,前期,水Ⅳ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,35,自－２０２,前期,水Ⅰ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,36,Ｇ３３０２,前期,火Ⅲ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,37,Ｇ３２０３,前期,木Ⅰ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,39,Ｇ３３０１,前期,金Ⅲ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,3A,Ｇ３３０２,前期,金Ⅱ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,3B,Ｇ３２０３,前期,木Ⅳ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,41,Ｇ２５０６,前期,火Ⅰ,必修,1
（共通）,G1827000,英語Ｃ：ＴＯＥＩＣ・視聴覚英語１,2年・3年・4年,42,１２－３０３,前期,火Ⅲ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年,11,Ｇ３２０３,前期,木Ⅲ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年,12,Ｇ２４０９,前期,水Ⅱ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年,13,Ｇ２３０９（ＬＬ教室）,前期,月Ⅰ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年,14,Ｇ３２０２,前期,金Ⅰ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年,15,Ｇ２３０９（ＬＬ教室）,前期,金Ⅱ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年,16,Ｇ２３０９（ＬＬ教室）,前期,月Ⅳ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年,17,自－３０１,前期,水Ⅲ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年,18,Ｇ３４０２,前期,木Ⅳ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年,19,Ｇ２４０８,前期,火Ⅱ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年,1A,Ｇ３２０２,前期,木Ⅰ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年,1B,Ｇ２５０６,前期,木Ⅲ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年,1D,Ｇ３２０１,前期,月Ⅲ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,21,自－２０３,前期,水Ⅲ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,22,Ｇ２３０９（ＬＬ教室）,前期,木Ⅰ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,23,Ｇ２５０６,前期,火Ⅱ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,25,Ｇ２５０６,前期,木Ⅳ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,26,Ｇ３３０１,前期,水Ⅱ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,27,Ｇ３３０２,前期,金Ⅰ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,28,Ｇ３３０３,前期,金Ⅱ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,29,Ｇ３２０３,前期,月Ⅳ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,2A,Ｇ３２０３,前期,月Ⅲ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,2B,Ｇ３２０３,前期,月Ⅰ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,2C,Ｇ３４０２,前期,木Ⅲ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,2D,Ｇ３２０１,前期,木Ⅲ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,31,Ｇ３３０３,前期,金Ⅰ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,32,Ｇ３２０２,前期,金Ⅱ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,33,Ｇ３３０１,前期,火Ⅲ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,34,Ｇ２４０９,前期,木Ⅳ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,35,Ｇ２４０９,前期,木Ⅲ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,36,Ｇ２５０７,前期,木Ⅲ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,37,自－２０１,前期,水Ⅲ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,38,Ｇ３５０３,前期,水Ⅱ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,39,Ｇ３２０２,前期,月Ⅰ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,3A,Ｇ２３０９（ＬＬ教室）,前期,月Ⅲ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,41,Ｇ３２０２,前期,火Ⅲ,必修,1
（共通）,G1828000,英語Ｅ：現代比較文化英語１,2年・3年・4年,42,Ｇ３５０１,前期,木Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,11,Ｇ３５０１,前期,水Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,12,Ｇ３５０４,前期,火Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,13,Ｇ３５０１,前期,水Ⅳ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,14,Ｇ３５０１,前期,木Ⅱ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,15,Ｇ３５０１,前期,木Ⅰ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,16,Ｇ３５０１,前期,金Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,17,Ｇ３５０１,前期,金Ⅰ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,18,Ｇ３４０１,前期,火Ⅳ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,19,Ｇ３５０１,前期,火Ⅰ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,1A,Ｇ３５０１,前期,火Ⅱ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,1B,Ｇ３５０３,前期,火Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年・2年・3年・4年,1C,自－２０１,前期,月Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,21,Ｇ３５０２,前期,木Ⅱ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,22,Ｇ３５０２,前期,木Ⅰ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,23,Ｇ３５０２,前期,水Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,24,Ｇ３５０１,前期,火Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,25,Ｇ３５０２,前期,水Ⅳ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,26,Ｇ３５０２,前期,金Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,27,Ｇ３５０２,前期,金Ⅰ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,28,Ｇ３４０３,前期,火Ⅳ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,29,Ｇ３５０２,前期,火Ⅱ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,2A,Ｇ３５０３,前期,火Ⅰ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,2B,Ｇ３４０２,前期,火Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年・2年・3年・4年,2C,自－２０２,前期,月Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,31,Ｇ３４０１,前期,火Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,32,Ｇ３５０２,前期,火Ⅰ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,33,Ｇ３５０３,前期,水Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,34,Ｇ３５０２,前期,火Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,35,Ｇ３５０３,前期,水Ⅳ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,36,Ｇ３５０３,前期,木Ⅱ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,37,Ｇ３５０３,前期,木Ⅰ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,38,Ｇ３５０３,前期,火Ⅳ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,39,Ｇ３５０３,前期,火Ⅱ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,3A,Ｇ３５０３,前期,金Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,3B,Ｇ３５０３,前期,金Ⅰ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年・2年・3年・4年,3C,自－２０３,前期,月Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,41,Ｇ３５０４,前期,火Ⅱ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,42,Ｇ３５０４,前期,水Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,43,Ｇ３４０３,前期,火Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,44,Ｇ３５０４,前期,水Ⅳ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,45,Ｇ３４０２,前期,火Ⅳ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,46,Ｇ３５０４,前期,金Ⅲ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,47,Ｇ３５０４,前期,金Ⅰ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,48,Ｇ３５０４,前期,火Ⅰ,必修,1
（共通）,G1829000,コミュニカティブイングリッシュＡ,1年,51,Ｇ３５０２,前期,火Ⅳ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年,11,Ｇ３３０３,前期,金Ⅳ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年,12,Ｇ３２０１,前期,火Ⅱ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年,13,Ｇ３２０２,前期,水Ⅳ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年,14,Ｇ３２０１,前期,金Ⅳ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年,15,Ｇ３２０２,前期,火Ⅳ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年,16,Ｇ３５０３,前期,水Ⅰ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年,17,Ｇ３２０３,前期,水Ⅲ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年,18,自－２０１,前期,水Ⅱ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年,19,Ｇ３２０３,前期,木Ⅱ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年,1A,Ｇ３３０２,前期,木Ⅱ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年,1B,Ｇ３４０３,前期,水Ⅲ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年,1C,Ｇ２４０８,前期,水Ⅳ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年,1D,Ｇ２２０９,前期,水Ⅲ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,21,Ｇ２４０８,前期,水Ⅰ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,22,Ｇ２４０７,前期,水Ⅲ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,23,Ｇ３２０３,前期,火Ⅱ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,24,自－２０３,前期,水Ⅱ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,25,Ｇ２３０９（ＬＬ教室）,前期,金Ⅳ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,26,Ｇ３３０２,前期,水Ⅲ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,27,Ｇ３３０２,前期,水Ⅳ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,28,Ｇ３２０２,前期,水Ⅲ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,29,Ｇ３２０２,前期,金Ⅳ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,2A,Ｇ２３０９（ＬＬ教室）,前期,木Ⅱ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,2B,Ｇ２４０９,前期,水Ⅳ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,2C,Ｇ３５０４,前期,木Ⅱ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,2D,Ｇ２３１１,前期,火Ⅳ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,31,Ｇ２４０８,前期,水Ⅲ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,32,Ｇ２５０７,前期,火Ⅳ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,33,自－３０１,前期,水Ⅱ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,34,Ｇ３２０２,前期,木Ⅱ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,35,Ｇ３３０２,前期,火Ⅱ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,36,Ｇ２２０９,前期,水Ⅳ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,37,Ｇ２５０７,前期,水Ⅲ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,38,Ｇ３３０３,前期,水Ⅳ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,39,Ｇ３４０３,前期,木Ⅱ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,41,Ｇ２４０７,前期,水Ⅳ,必修,1
（共通）,G1830000,コミュニカティブイングリッシュＣ,1年・2年・3年・4年,42,Ｇ３２０１,前期,火Ⅳ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年,11,Ｇ３２０３,後期,金Ⅳ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年,12,Ｇ３４０２,後期,火Ⅱ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年,13,Ｇ３３０３,後期,水Ⅳ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年,14,Ｇ３３０１,後期,金Ⅳ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年,15,Ｇ３２０１,後期,火Ⅳ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年,16,Ｇ３２０１,後期,水Ⅰ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年,17,Ｇ３２０２,後期,水Ⅲ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年,18,自－２０１,後期,水Ⅱ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年,19,Ｇ３２０３,後期,木Ⅱ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年,1A,Ｇ２４０９,後期,木Ⅱ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年,1B,Ｇ３３０２,後期,水Ⅲ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年,1C,Ｇ３２０３,後期,水Ⅳ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年,1D,Ｇ３２０１,後期,水Ⅲ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,21,Ｇ３２０２,後期,水Ⅰ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,22,Ｇ３３０３,後期,水Ⅲ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,23,Ｇ３２０２,後期,火Ⅱ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,24,自－２０３,後期,水Ⅱ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,25,Ｇ３２０２,後期,金Ⅳ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,26,Ｇ３４０２,後期,水Ⅲ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,27,Ｇ２４０８,後期,水Ⅳ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,28,Ｇ２４０９,後期,水Ⅲ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,29,Ｇ２４０８,後期,金Ⅳ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,2A,Ｇ３４０２,後期,木Ⅱ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,2B,Ｇ３３０１,後期,水Ⅳ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,2C,Ｇ２３０９（ＬＬ教室）,後期,木Ⅱ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,2D,Ｇ２５０５,後期,火Ⅳ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,31,Ｇ２４０８,後期,水Ⅲ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,32,Ｇ２５０６,後期,火Ⅳ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,33,自－３０１,後期,水Ⅱ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,34,Ｇ３３０１,後期,木Ⅱ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,35,Ｇ３２０１,後期,火Ⅱ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,36,Ｇ３２０１,後期,水Ⅳ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,37,Ｇ２５０５,後期,水Ⅲ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,38,Ｇ２３１０,後期,水Ⅳ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,39,１２－２０２,後期,木Ⅱ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,41,Ｇ３２０２,後期,水Ⅳ,必修,1
（共通）,G1831000,コミュニカティブイングリッシュＤ,1年・2年・3年・4年,42,Ｇ３３０１,後期,火Ⅳ,必修,1
（共通）,G2001000,こころの科学,1年・2年・3年・4年,A1,Ｇ２３１１,前期,水Ⅰ,選択,2
（共通）,G2001000,こころの科学,1年・2年・3年・4年,A2,Ｇ３３０３,後期,木Ⅰ,選択,2
（共通）,G2001000,こころの科学,1年・2年・3年・4年,B1,Ｇ２３１１,前期,水Ⅱ,選択,2
（共通）,G2001000,こころの科学,1年・2年・3年・4年,B2,Ｇ３３０３,後期,木Ⅱ,選択,2
（共通）,G2001000,こころの科学,1年・2年・3年・4年,E1,Ｇ３４０２,前期,木Ⅰ,選択,2
